tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
combined,JSOUP-5,org.jsoup.parser.Tokeniser,6,72,11716,4941,393,1,0,0,153,104,67.97386,90,36,40.0,91,52,57.14286,13,14.285715,78,10,8
combined,FASTJSON-10,com.alibaba.fastjson.serializer.StringCodec,6,71,12282,9842,2202,0,5,0,45,27,60.000004,20,10,50.0,29,17,58.62069,17,58.62069,12,10,32
combined,ZXING-5,com.google.zxing.qrcode.encoder.MatrixUtil,6,110,12890,12106,31965,0,12,0,155,155,100.0,80,79,98.75,174,174,100.0,30,17.241379,144,10,340
combined,ZXING-6,com.google.zxing.datamatrix.decoder.BitMatrixParser,6,76,11340,5167,33,0,5,0,217,186,85.71429,158,122,77.21519,144,133,92.36111,133,92.36111,11,10,10
combined,ZXING-7,com.google.zxing.pdf417.decoder.ec.ModulusPoly,6,224,11814,3560,1222,0,7,0,109,109,100.0,76,76,100.0,99,99,100.0,99,100.0,0,10,28
combined,ZXING-8,com.google.zxing.maxicode.decoder.DecodedBitStreamParser,6,91,11512,2368,543,0,4,0,78,52,66.66667,30,19,63.333332,52,36,69.230774,36,69.230774,16,10,19
combined,ZXING-1,com.google.zxing.qrcode.detector.FinderPatternFinder,6,315,12278,7248,241,0,1,0,297,140,47.138046,268,105,39.179104,134,67,50.0,67,50.0,67,10,13
combined,ZXING-2,com.google.zxing.pdf417.decoder.PDF417ScanningDecoder,6,561,11830,6518,41,0,0,0,291,68,23.367697,262,62,23.664124,162,35,21.604939,14,8.641975,148,10,3
combined,ZXING-3,com.google.zxing.common.StringUtils,6,80,11767,4370,96,0,2,0,88,87,98.86364,118,109,92.37288,111,110,99.0991,110,99.0991,1,10,7
combined,ZXING-4,com.google.zxing.client.result.ResultParser,6,313,1664,7541,-1,0,3,0,107,104,97.196266,82,79,96.34146,0,0,0.0,0,0.0,0,10,29
combined,ZXING-9,com.google.zxing.oned.CodaBarWriter,6,92,12053,3645,3887,0,8,0,63,60,95.2381,49,46,93.877556,47,47,100.0,47,100.0,0,10,50
combined,OKIO-1,okio.Buffer,6,112,11826,19190,463,1,0,0,820,610,74.39024,514,316,61.478596,316,242,76.582275,6,1.8987341,310,10,6
combined,OKIO-2,okio.ByteString,6,105,12898,7234,349,0,28,0,192,174,90.625,142,132,92.95775,114,112,98.24561,112,98.24561,2,10,30
combined,OKIO-5,okio.RealBufferedSink,6,561,11927,6578,36,0,0,0,104,97,93.269226,66,42,63.636364,73,70,95.89041,51,69.863014,22,10,4
combined,OKIO-6,okio.Okio,6,101,11567,6320,89,0,1,0,35,27,77.14286,28,23,82.14286,30,26,86.666664,25,83.33333,5,10,5
combined,OKIO-3,okio.SegmentedByteString,6,79,14002,7537,200,0,12,0,121,100,82.64463,60,38,63.333332,146,120,82.19178,120,82.19178,26,10,40
combined,OKIO-4,okio.RealBufferedSource,6,523,11902,6413,-1,0,13,0,201,69,34.328358,162,48,29.62963,0,0,0.0,0,0.0,0,10,5
combined,OKIO-9,okio.Utf8,6,83,11361,1845,82,0,4,0,30,18,60.000004,26,11,42.307693,39,15,38.46154,15,38.46154,24,10,8
combined,OKIO-7,okio.Segment,6,510,12145,1838,461,0,6,0,55,41,74.545456,24,20,83.33333,41,30,73.17073,30,73.17073,11,10,9
combined,OKIO-8,okio.AsyncTimeout,6,71,11602,6184,489,1,5,0,68,62,91.17647,44,38,86.36364,51,46,90.196075,6,11.764706,45,10,15
combined,REDISSON-10,org.redisson.config.Config,6,72,11576,5846,538,0,0,0,191,170,89.00524,46,43,93.478264,115,102,88.69565,102,88.69565,13,10,7
combined,DUBBO-10,com.alibaba.dubbo.common.bytecode.Wrapper,6,89,1351,3556,93,0,36,0,174,45,25.862068,98,25,25.510204,107,32,29.906542,32,29.906542,75,10,21
combined,REDISSON-5,org.redisson.RedissonBloomFilter,6,78,12428,17937,6847,0,2,0,125,0,0.0,42,0,0.0,75,0,0.0,0,0.0,75,10,106
combined,REDISSON-4,org.redisson.RedissonSetMultimap,6,73,12386,17120,4733,0,1,0,75,11,14.666666,4,0,0.0,19,4,21.052631,4,21.052631,15,10,80
combined,REDISSON-3,org.redisson.jcache.JCacheManager,6,73,12142,2180,4487,0,6,0,193,54,27.979275,84,16,19.047619,78,29,37.17949,29,37.17949,49,10,48
combined,REDISSON-2,org.redisson.RedissonQueue,6,108,12690,17182,7603,0,3,0,26,8,30.769232,8,3,37.5,17,3,17.647058,3,17.647058,14,10,131
combined,REDISSON-1,org.redisson.RedissonSetMultimapValues,6,94,12552,15858,7293,0,2,0,143,17,11.888112,6,1,16.666668,88,5,5.6818185,5,5.6818185,83,10,86
combined,REDISSON-9,org.redisson.cluster.ClusterPartition,6,80,11648,3264,751,0,8,0,68,68,100.0,22,22,100.0,36,36,100.0,5,13.888889,31,10,29
combined,REDISSON-8,org.redisson.jcache.JCachingProvider,6,72,11461,9439,171,0,13,0,78,58,74.35898,36,21,58.333332,31,25,80.645164,25,80.645164,6,10,18
combined,REDISSON-7,org.redisson.RedissonBaseMapIterator,6,73,1234,16,0,0,2,0,85,0,0.0,50,0,0.0,42,0,0.0,0,0.0,42,10,2
combined,REDISSON-6,org.redisson.reactive.RedissonMapReactive,6,83,11352,15727,94,0,9,0,54,34,62.96296,10,4,40.0,42,26,61.904762,26,61.904762,16,10,24
combined,WEBMAGIC-4,us.codecraft.webmagic.Page,6,118,11736,455,511,0,36,0,71,53,74.64789,24,4,16.666668,29,19,65.51724,19,65.51724,10,10,6
combined,WEBMAGIC-5,us.codecraft.webmagic.utils.DoubleKeyMap,6,160,11794,3226,226,0,7,0,31,30,96.77419,10,10,100.0,16,15,93.75,15,93.75,1,10,13
combined,DUBBO-3,com.alibaba.dubbo.common.utils.StringUtils,6,86,12214,11175,5092,0,3,0,180,172,95.55556,164,157,95.731705,178,177,99.4382,124,69.662926,54,10,78
combined,DUBBO-4,com.alibaba.dubbo.common.utils.ClassHelper,6,74,11887,5931,1155,0,14,0,60,56,93.333336,24,23,95.83333,27,26,96.296295,26,96.296295,1,10,25
combined,DUBBO-5,com.alibaba.dubbo.common.io.UnsafeByteArrayOutputStream,6,93,11902,3582,649,0,5,0,33,32,96.969696,18,17,94.44444,30,29,96.666664,29,96.666664,1,10,24
combined,DUBBO-6,com.alibaba.dubbo.common.utils.CompatibleTypeUtils,6,113,11539,2845,418,0,9,0,92,43,46.739132,106,58,54.71698,86,51,59.302322,51,59.302322,35,10,10
combined,DUBBO-2,com.alibaba.dubbo.common.utils.ReflectUtils,6,81,1360,16,232,2,0,0,472,0,0.0,418,0,0.0,183,0,0.0,0,0.0,183,10,2
combined,OKIO-10,okio.Timeout,6,75,11573,2738,1469,1,1,0,49,39,79.591835,30,26,86.666664,38,32,84.210526,32,84.210526,6,10,28
combined,DUBBO-7,com.alibaba.dubbo.common.beanutil.JavaBeanDescriptor,6,79,11820,8415,1411,0,21,0,65,65,100.0,48,47,97.91667,52,52,100.0,52,100.0,0,10,45
combined,DUBBO-8,com.alibaba.dubbo.common.Parameters,6,80,11428,8878,216,0,18,0,110,88,80.0,96,62,64.58333,104,87,83.65385,87,83.65385,17,10,35
combined,DUBBO-9,com.alibaba.dubbo.common.io.Bytes,6,103,14291,32649,860,0,30,0,297,254,85.52188,130,99,76.15385,162,142,87.65432,75,46.296295,87,10,63
