tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
jtexpert,Math-88,org.apache.commons.math.optimization.linear.SimplexTableau,1,173,426122,518,8,0,0,0,131,90,68.70229,90,56,62.222225,392,270,68.877556,149,38.010204,121,480,1
jtexpert,Lang-37,org.apache.commons.lang3.ArrayUtils,1,157,459441,702,353,0,0,0,957,904,94.46186,806,654,81.14144,2015,1846,91.61291,1236,61.33995,610,480,1
jtexpert,Lang-36,org.apache.commons.lang3.math.NumberUtils,1,165,430278,635,133,0,0,1,373,355,95.17426,352,306,86.931816,812,794,97.78325,368,45.320198,426,480,1
jtexpert,Chart-4,org.jfree.chart.plot.XYPlot,1,138,536935,209,0,0,0,0,1749,0,0.0,966,0,0.0,1369,0,0.0,0,0.0,0,480,0
jtexpert,Math-7,org.apache.commons.math3.ode.AbstractIntegrator,1,162,422533,291,14,1,0,0,127,0,0.0,58,0,0.0,82,0,0.0,0,0.0,0,480,1
jtexpert,Chart-3,org.jfree.data.time.TimeSeries,1,181,456591,5031,68,0,24,0,371,289,77.897575,194,132,68.04124,490,404,82.448975,218,44.489796,186,480,1
jtexpert,Chart-6,org.jfree.chart.util.ShapeList,1,412,417430,617,5,0,0,0,34,16,47.058823,16,7,43.75,28,9,32.142857,4,14.285715,5,480,1
jtexpert,Chart-2,org.jfree.data.general.DatasetUtilities,1,151,445053,1172,145,0,0,0,808,541,66.955444,548,326,59.48905,794,584,73.551636,249,31.3602,335,480,1
jtexpert,Chart-1,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1,146,171671,254,0,0,0,0,519,0,0.0,242,0,0.0,246,0,0.0,0,0.0,0,480,0
jtexpert,Lang-50,org.apache.commons.lang.time.FastDateFormat,1,164,432801,734,52,0,7,0,455,419,92.08791,228,186,81.57895,689,592,85.92163,588,85.34107,4,480,1
jtexpert,Chart-7,org.jfree.data.time.TimePeriodValues,1,144,426572,581,27,0,4,0,149,130,87.24832,54,46,85.18519,254,251,98.8189,207,81.49606,44,480,1
jtexpert,Chart-9,org.jfree.data.time.TimeSeries,1,176,451698,983,56,0,27,0,280,180,64.28571,140,79,56.42857,435,301,69.195404,163,37.471264,138,480,1
jtexpert,Closure-100,com.google.javascript.jscomp.CheckGlobalThis,1,152,425566,1248,5,0,0,0,45,21,46.666668,56,14,25.0,98,27,27.55102,12,12.244898,15,480,1
jtexpert,Math-18,org.apache.commons.math3.optimization.direct.CMAESOptimizer,1,168,457028,972,8,0,0,0,467,358,76.65953,276,168,60.869564,1613,1291,80.0372,283,17.544947,1008,480,1
jtexpert,Closure-46,com.google.javascript.rhino.jstype.RecordType,1,237,413096,495,0,0,1,1,88,0,0.0,72,0,0.0,58,0,0.0,0,0.0,0,480,1
jtexpert,Math-52,org.apache.commons.math.geometry.euclidean.threed.Rotation,1,171,426224,666,50,0,0,0,327,295,90.214066,122,93,76.22951,2706,2501,92.42424,1679,62.047302,822,480,1
jtexpert,Math-56,org.apache.commons.math.util.MultidimensionalCounter,1,154,511930,558,16,0,0,2,70,66,94.28571,32,26,81.25,138,135,97.82609,66,47.826088,69,480,1
jtexpert,Lang-47,org.apache.commons.lang.text.StrBuilder,1,158,520450,616,188,0,0,2,700,690,98.57143,496,467,94.15323,1642,1620,98.66017,965,58.76979,655,480,1
jtexpert,Math-2,org.apache.commons.math3.distribution.HypergeometricDistribution,1,174,415120,574,17,0,0,0,66,66,100.0,26,24,92.30769,175,175,100.0,146,83.42857,29,480,1
jtexpert,Lang-63,org.apache.commons.lang.time.DurationFormatUtils,1,287,421646,543,28,0,0,1,229,227,99.12664,133,129,96.99248,329,329,100.0,244,74.16413,85,480,1
jtexpert,Lang-65,org.apache.commons.lang.time.DateUtils,1,158,431880,741,67,0,3,0,208,189,90.86539,175,137,78.28571,406,396,97.53694,164,40.39409,232,480,1
jtexpert,Lang-60,org.apache.commons.lang.text.StrBuilder,1,160,503138,621,176,0,0,0,656,643,98.018295,464,441,95.043106,1584,1566,98.86364,937,59.15404,629,480,1
jtexpert,Time-24,org.joda.time.format.DateTimeParserBucket,1,162,425826,776,29,0,1,0,145,130,89.655174,70,59,84.28571,0,0,0.0,0,0.0,0,480,1
jtexpert,Lang-62,org.apache.commons.lang.Entities,1,254,428894,507,35,0,0,0,247,229,92.712555,94,81,86.17021,369,360,97.560974,198,53.65854,162,480,1
jtexpert,Time-23,org.joda.time.DateTimeZone,1,161,437830,887,56,0,1,0,338,245,72.48521,162,100,61.728394,353,256,72.52125,160,45.32578,96,480,1
jtexpert,Chart-23,org.jfree.chart.renderer.category.MinMaxCategoryRenderer,1,173,566833,1367,23,0,0,2,149,74,49.66443,56,23,41.07143,168,55,32.7380952380952,24,14.2857142857143,144,480,1
jtexpert,Chart-24,org.jfree.chart.renderer.GrayPaintScale,1,144,132272,506,8,0,0,0,25,20,80.0,10,9,90.0,37,19,51.35135,13,35.135136,6,480,1
jtexpert,Chart-25,org.jfree.chart.renderer.category.StatisticalBarRenderer,1,244,453790,872,9,0,0,0,181,23,12.707183,90,8,8.888889,372,7,1.8817205,5,1.344086,2,480,1
jtexpert,Chart-26,org.jfree.chart.axis.Axis,1,151,564441,229,43,1,0,0,329,0,0.0,136,0,0.0,378,0,0.0,0,0.0,0,480,1
jtexpert,Closure-99,com.google.javascript.jscomp.CheckGlobalThis,1,175,424342,4500,4,0,0,0,45,21,46.666668,62,13,20.967741,112,27,24.107143,8,7.1428576,19,480,1
jtexpert,Closure-53,com.google.javascript.jscomp.InlineObjectLiterals,1,153,416919,434,0,0,1,1,157,0,0.0,114,0,0.0,158,0,0.0,0,0.0,0,480,1
jtexpert,Closure-98,com.google.javascript.jscomp.ReferenceCollectingCallback,1,152,435723,904,37,0,0,0,167,102,61.077847,143,50,34.965034,248,147,59.27419,53,21.370968,94,480,1
jtexpert,Chart-20,org.jfree.chart.plot.ValueMarker,1,142,418514,883,3,0,0,0,22,20,90.909096,8,6,75.0,11,9,81.818184,5,45.454548,4,480,1
jtexpert,Closure-16,com.google.javascript.jscomp.ScopedAliases,1,169,416286,566,3,0,0,0,194,49,25.25773,124,17,13.709678,166,62,37.349396,14,8.433735,48,480,1
jtexpert,Closure-14,com.google.javascript.jscomp.ControlFlowAnalysis,1,176,423488,741,21,0,0,0,382,116,30.366493,276,56,20.289854,237,63,26.58228,27,11.392405,36,480,1
jtexpert,Math-20,org.apache.commons.math3.optimization.direct.CMAESOptimizer,1,159,475609,794,16,0,0,0,458,377,82.31441,272,185,68.0147,1601,1345,84.009995,381,23.797626,964,480,1
jtexpert,Math-64,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,1,149,428474,636,1,0,0,0,351,19,5.4131055,204,0,0.0,1083,10,0.92336106,0,0.0,10,480,1
jtexpert,Lang-57,org.apache.commons.lang.LocaleUtils,1,216,417017,477,23,0,0,0,76,72,94.73685,64,52,81.25,177,167,94.35028,94,53.107346,73,480,1
jtexpert,Math-21,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,1,144,429391,549,4,0,0,0,55,50,90.909096,28,23,82.14286,102,94,92.15686,22,21.568628,72,480,1
jtexpert,Lang-59,org.apache.commons.lang.text.StrBuilder,1,191,490841,613,168,0,0,1,656,646,98.47561,464,441,95.043106,1584,1562,98.61111,979,61.805557,583,480,1
jtexpert,Math-67,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer,1,159,540615,5154,16,0,0,0,90,83,92.22222,34,32,94.117645,149,141,94.630875,98,65.77181,43,480,1
jtexpert,Lang-58,org.apache.commons.lang.math.NumberUtils,1,152,437625,647,179,0,0,1,433,412,95.150116,420,364,86.666664,977,938,96.00819,477,48.82293,461,480,1
jtexpert,Lang-30,org.apache.commons.lang3.StringUtils,1,177,430324,216,411,1,0,0,1200,0,0.0,1087,0,0.0,2704,0,0.0,0,0.0,0,480,1
jtexpert,Lang-33,org.apache.commons.lang3.ClassUtils,1,158,431264,664,90,0,1,1,268,246,91.791046,218,189,86.69725,349,339,97.13467,214,61.31805,125,480,1
jtexpert,Time-15,org.joda.time.field.FieldUtils,1,269,417250,678,38,0,0,0,71,69,97.1831,72,57,79.16667,0,0,0.0,0,0.0,0,480,1
jtexpert,Time-16,org.joda.time.format.DateTimeFormatter,1,181,458095,653,38,0,8,0,207,187,90.338165,88,67,76.13636,0,0,0.0,0,0.0,0,480,1
jtexpert,Time-13,org.joda.time.format.PeriodFormatterBuilder,1,160,471867,718,138,0,1,5,665,637,95.789474,458,408,89.08297,1139,1036,90.95698,711,62.423176,325,480,1
jtexpert,Math-106,org.apache.commons.math.fraction.ProperFractionFormat,1,154,415177,574,10,0,0,1,63,55,87.30159,19,15,78.94737,46,29,63.04348,19,41.304348,10,480,1
jtexpert,Time-14,org.joda.time.chrono.BasicMonthOfYearDateTimeField,1,150,417514,697,25,0,1,0,110,98,89.090904,52,46,88.46153,0,0,0.0,0,0.0,0,480,1
jtexpert,Time-11,org.joda.time.tz.ZoneInfoCompiler,1,239,439417,640,26,0,0,0,385,163,42.33766,193,73,37.823833,419,189,45.1074,70,16.706444,119,480,1
jtexpert,Chart-12,org.jfree.chart.plot.MultiplePiePlot,1,134,527546,1043,19,0,0,0,187,111,59.358288,84,45,53.571426,164,39,23.780487804878,22,13.4146341463415,142,480,1
jtexpert,Chart-16,org.jfree.data.category.DefaultIntervalCategoryDataset,1,163,445132,631,47,0,0,9,186,156,83.870964,128,102,79.6875,273,255,93.40659,101,36.996338,154,480,1
jtexpert,Chart-17,org.jfree.data.time.TimeSeries,1,137,451794,885,54,0,27,0,280,118,42.142857,138,42,30.434782,428,171,39.95327,58,13.551402,113,480,1
jtexpert,Closure-20,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax,1,160,445675,904,30,0,0,0,686,95,13.848397,530,56,10.566038,662,133,20.090635,54,8.1571,79,480,1
jtexpert,Math-39,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator,1,153,413843,1249,5,0,0,0,108,32,29.62963,54,0,0.0,279,26,9.318996,0,0.0,26,480,1
jtexpert,Closure-68,com.google.javascript.jscomp.parsing.JsDocInfoParser,1,150,598210,395,0,0,1,1,936,0,0.0,589,0,0.0,482,0,0.0,0,0.0,0,480,1
jtexpert,Chart-11,org.jfree.chart.util.ShapeUtilities,1,177,426575,952,58,0,0,4,193,179,92.74612,116,98,84.48276,418,414,99.04306,174,41.626793,240,480,1
jtexpert,Closure-25,com.google.javascript.jscomp.TypeInference,1,238,416593,496,0,0,1,1,522,0,0.0,402,0,0.0,413,0,0.0,0,0.0,0,480,1
jtexpert,Lang-28,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,1,186,410745,445,3,0,0,0,25,17,68.0,16,10,62.5,80,47,58.749996,10,12.5,37,480,1
jtexpert,Math-103,org.apache.commons.math.distribution.NormalDistributionImpl,1,149,414201,487,10,0,0,3,42,38,90.47619,18,14,77.77778,108,108,100.0,62,57.40741,46,480,1
jtexpert,Time-20,org.joda.time.format.DateTimeFormatterBuilder,1,160,484380,934,199,0,10,0,1034,868,83.94584,595,446,74.957985,1743,1433,82.21457,968,55.53643,465,480,1
jtexpert,Time-21,org.joda.time.tz.DefaultNameProvider,1,221,414914,608,4,0,0,0,34,26,76.47059,36,20,55.555557,0,0,0.0,0,0.0,0,480,1
jtexpert,Closure-29,com.google.javascript.jscomp.InlineObjectLiterals,1,337,413566,437,0,0,1,1,164,0,0.0,108,0,0.0,117,0,0.0,0,0.0,0,480,1
jtexpert,Lang-41,org.apache.commons.lang.ClassUtils,2,117,426709,613,87,0,0,6,268,247,92.16418,216,187,86.57407,346,340,98.2659,226,65.31792,114,480,1
jtexpert,Time-3,org.joda.time.MutableDateTime,2,122,429348,723,96,0,10,0,247,213,86.23482,63,56,88.88889,90,90,100.0,20,22.222223,70,480,1
jtexpert,Lang-43,org.apache.commons.lang.text.ExtendedMessageFormat,2,127,417676,692,14,0,0,2,163,88,53.98773,99,41,41.414143,184,111,60.326088,32,17.391304,79,480,1
jtexpert,Time-5,org.joda.time.Period,2,132,442254,1051,59,0,2,0,288,281,97.56944,64,59,92.1875,467,467,100.0,311,66.59528,156,480,1
jtexpert,Math-91,org.apache.commons.math.fraction.Fraction,2,135,418819,502,37,0,0,0,149,139,93.28859,90,76,84.44444,360,344,95.55556,243,67.5,101,480,1
jtexpert,Time-4,org.joda.time.Partial,2,119,434889,730,53,0,7,0,249,236,94.77911,106,99,93.396225,336,336,100.0,205,61.011906,131,480,1
jtexpert,Time-7,org.joda.time.format.DateTimeFormatter,2,115,446786,946,31,0,7,0,208,187,89.90385,88,66,75.0,176,173,98.295456,72,40.909092,101,480,1
jtexpert,Math-93,org.apache.commons.math.util.MathUtils,2,134,599001,522,107,0,0,0,227,178,78.41409,223,165,73.99103,892,809,90.69507,485,54.372196,324,480,1
jtexpert,Time-6,org.joda.time.chrono.GJChronology,2,117,435604,745,87,0,4,1,349,326,93.409744,182,150,82.41759,0,0,0.0,0,0.0,0,480,1
jtexpert,Time-8,org.joda.time.DateTimeZone,2,122,438341,876,54,0,1,1,354,272,76.83616,182,113,62.08791,439,340,77.448746,167,38.041,173,480,1
jtexpert,Closure-74,com.google.javascript.jscomp.PeepholeFoldConstants,2,129,430792,521,10,0,0,0,765,56,7.320262,624,21,3.3653848,880,50,5.6818185,15,1.7045455,35,480,1
jtexpert,Closure-124,com.google.javascript.jscomp.ExploitAssigns,2,137,416704,680,1,0,0,0,74,3,4.054054,68,1,1.4705882,73,1,1.369863,1,1.369863,0,480,1
jtexpert,Closure-132,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax,2,137,444458,1088,30,0,0,0,687,100,14.556042,536,58,10.820895,674,148,21.958456,58,8.605342,90,480,1
jtexpert,Closure-130,com.google.javascript.jscomp.CollapseProperties,2,151,421130,728,3,0,0,0,330,24,7.272727,266,8,3.0075188,358,4,1.1173184,0,0.0,4,480,1
jtexpert,Closure-35,com.google.javascript.jscomp.TypeInference,2,152,418479,472,0,0,1,1,531,0,0.0,412,0,0.0,416,0,0.0,0,0.0,0,480,1
jtexpert,Time-10,org.joda.time.base.BaseSingleFieldPeriod,2,149,419996,639,23,0,1,0,70,59,84.28571,46,35,76.08696,118,116,98.305084,74,62.711864,42,480,1
jtexpert,Math-44,org.apache.commons.math.ode.AbstractIntegrator,2,129,417665,286,13,1,0,0,120,0,0.0,46,0,0.0,72,0,0.0,0,0.0,0,480,1
jtexpert,Math-88,org.apache.commons.math.optimization.linear.SimplexTableau,2,136,426135,470,7,0,0,0,131,90,68.70229,90,55,61.11111,392,270,68.877556,167,42.602043,103,480,1
jtexpert,Lang-37,org.apache.commons.lang3.ArrayUtils,2,158,466007,628,360,0,0,0,957,907,94.77534,806,665,82.5062,2015,1864,92.5062,1332,66.10422,532,480,1
jtexpert,Lang-36,org.apache.commons.lang3.math.NumberUtils,2,149,440510,656,146,0,0,1,373,358,95.97855,352,310,88.068184,812,793,97.6601,316,38.916256,477,480,1
jtexpert,Chart-4,org.jfree.chart.plot.XYPlot,2,148,879170,222,131,1,0,0,1749,0,0.0,966,0,0.0,1369,0,0.0,0,0.0,0,480,1
jtexpert,Math-7,org.apache.commons.math3.ode.AbstractIntegrator,2,157,443257,698,13,0,0,0,127,35,27.559053,58,3,5.172414,82,19,23.170732,6,7.317073,13,480,1
jtexpert,Chart-3,org.jfree.data.time.TimeSeries,2,130,458683,1519,62,0,17,0,371,281,75.741234,194,120,61.855667,490,401,81.83674,167,34.08163,234,480,1
jtexpert,Chart-6,org.jfree.chart.util.ShapeList,2,135,412665,925,8,0,0,0,34,17,50.0,16,8,50.0,28,10,35.714287,5,17.857143,5,480,1
jtexpert,Chart-2,org.jfree.data.general.DatasetUtilities,2,131,441738,816,139,0,1,0,808,517,63.98515,548,312,56.93431,794,585,73.67758,271,34.13098,314,480,1
jtexpert,Chart-1,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,2,131,581254,1702,59,0,0,1,519,258,49.710983,242,100,41.322315,246,87,35.3658536585366,30,12.1951219512195,216,480,1
jtexpert,Lang-50,org.apache.commons.lang.time.FastDateFormat,2,157,437724,565,47,0,0,0,455,426,93.62637,228,192,84.210526,689,674,97.82294,473,68.650215,201,480,1
jtexpert,Chart-7,org.jfree.data.time.TimePeriodValues,2,157,427916,582,25,0,3,0,149,139,93.28859,54,49,90.74074,254,251,98.8189,199,78.34646,52,480,1
jtexpert,Chart-9,org.jfree.data.time.TimeSeries,2,137,454870,827,54,0,22,0,280,196,70.0,140,96,68.571434,435,341,78.39081,133,30.574713,208,480,1
jtexpert,Closure-100,com.google.javascript.jscomp.CheckGlobalThis,2,135,434402,2070,4,0,0,0,45,21,46.666668,56,13,23.214285,98,27,27.55102,10,10.204082,17,480,1
jtexpert,Math-18,org.apache.commons.math3.optimization.direct.CMAESOptimizer,2,159,454455,512,7,0,0,0,467,356,76.23126,276,163,59.05797,1613,1277,79.16925,229,14.197148,1048,480,1
jtexpert,Closure-46,com.google.javascript.rhino.jstype.RecordType,2,140,413271,502,0,0,1,1,88,0,0.0,72,0,0.0,58,0,0.0,0,0.0,0,480,1
jtexpert,Math-52,org.apache.commons.math.geometry.euclidean.threed.Rotation,2,139,428950,555,46,0,0,0,327,296,90.519875,122,94,77.04918,2706,2502,92.4612,1825,67.44272,677,480,1
jtexpert,Math-56,org.apache.commons.math.util.MultidimensionalCounter,2,156,478206,571,16,0,0,3,70,66,94.28571,32,26,81.25,138,135,97.82609,65,47.101448,70,480,1
jtexpert,Lang-47,org.apache.commons.lang.text.StrBuilder,2,134,513348,737,172,0,0,2,700,686,98.0,496,466,93.951614,1642,1621,98.72107,974,59.317905,647,480,1
jtexpert,Math-2,org.apache.commons.math3.distribution.HypergeometricDistribution,2,129,418299,501,16,0,0,1,66,65,98.48485,26,24,92.30769,175,175,100.0,142,81.14285,33,480,1
jtexpert,Lang-63,org.apache.commons.lang.time.DurationFormatUtils,2,158,424257,528,28,0,0,3,229,227,99.12664,133,129,96.99248,329,329,100.0,247,75.07599,82,480,1
jtexpert,Lang-65,org.apache.commons.lang.time.DateUtils,2,164,430230,739,69,0,4,2,208,191,91.82692,175,140,80.0,406,399,98.2758620689655,212,52.2167487684729,194,480,1
jtexpert,Lang-60,org.apache.commons.lang.text.StrBuilder,2,136,519560,617,166,0,0,0,656,644,98.17073,464,439,94.61207,1584,1562,98.61111,936,59.090908,626,480,1
jtexpert,Time-24,org.joda.time.format.DateTimeParserBucket,2,156,432467,705,25,0,0,0,145,128,88.27586,70,57,81.428566,0,0,0.0,0,0.0,0,480,1
jtexpert,Lang-62,org.apache.commons.lang.Entities,2,151,432851,591,32,0,0,0,247,221,89.47369,94,75,79.78724,369,332,89.9729,208,56.368565,124,480,1
jtexpert,Time-23,org.joda.time.DateTimeZone,2,152,447779,832,55,0,0,0,338,272,80.47337,162,115,70.987656,353,307,86.96884,164,46.458923,143,480,1
jtexpert,Chart-23,org.jfree.chart.renderer.category.MinMaxCategoryRenderer,2,158,526385,2070,20,0,0,4,149,76,51.00671,56,23,41.07143,168,53,31.547619047619,16,9.52380952380952,152,480,1
jtexpert,Chart-24,org.jfree.chart.renderer.GrayPaintScale,2,130,26131,598,8,0,0,1,25,24,96.0,10,9,90.0,37,37,100.0,19,51.35135,18,480,1
jtexpert,Chart-25,org.jfree.chart.renderer.category.StatisticalBarRenderer,2,138,468004,1002,9,0,0,0,181,0,0.0,90,0,0.0,372,0,0.0,0,0.0,0,480,1
jtexpert,Chart-26,org.jfree.chart.axis.Axis,2,158,505374,293,45,1,0,0,329,0,0.0,136,0,0.0,378,0,0.0,0,0.0,0,480,1
jtexpert,Closure-99,com.google.javascript.jscomp.CheckGlobalThis,2,160,431840,764,4,0,0,0,45,21,46.666668,62,13,20.967741,112,27,24.107143,10,8.928572,17,480,1
jtexpert,Closure-53,com.google.javascript.jscomp.InlineObjectLiterals,2,160,418792,381,0,0,1,1,157,0,0.0,114,0,0.0,158,0,0.0,0,0.0,0,480,1
jtexpert,Closure-98,com.google.javascript.jscomp.ReferenceCollectingCallback,2,138,446729,1664,34,0,0,0,167,101,60.47904,143,45,31.46853,248,136,54.83871,37,14.919355,99,480,1
jtexpert,Chart-20,org.jfree.chart.plot.ValueMarker,2,139,418897,605,5,0,0,0,22,20,90.909096,8,6,75.0,11,9,81.818184,5,45.454548,4,480,1
jtexpert,Closure-16,com.google.javascript.jscomp.ScopedAliases,2,139,416281,734,3,0,0,0,194,49,25.25773,124,17,13.709678,166,62,37.349396,22,13.253013,40,480,1
jtexpert,Closure-14,com.google.javascript.jscomp.ControlFlowAnalysis,2,138,423824,656,18,0,0,0,382,99,25.916231,276,41,14.855072,237,59,24.894514,24,10.126582,35,480,1
jtexpert,Math-20,org.apache.commons.math3.optimization.direct.CMAESOptimizer,2,159,476914,952,11,0,0,0,458,362,79.0393,272,172,63.235294,1601,1311,81.88632,372,23.235477,939,480,1
jtexpert,Math-64,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,2,158,436035,588,1,0,0,0,351,19,5.4131055,204,0,0.0,1083,10,0.92336106,0,0.0,10,480,1
jtexpert,Lang-57,org.apache.commons.lang.LocaleUtils,2,157,421816,534,23,0,0,2,76,72,94.73685,64,52,81.25,177,167,94.35028,102,57.627117,65,480,1
jtexpert,Math-21,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,2,136,445355,570,3,0,0,0,55,43,78.18182,28,21,75.0,102,94,92.15686,21,20.588236,73,480,1
jtexpert,Lang-59,org.apache.commons.lang.text.StrBuilder,2,146,520883,621,170,0,0,1,656,649,98.93293,464,434,93.534485,1584,1578,99.621216,956,60.353535,622,480,1
jtexpert,Math-67,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer,2,151,453423,532,11,0,0,0,90,62,68.88889,34,18,52.941177,149,87,58.389263,41,27.516779,46,480,1
jtexpert,Lang-58,org.apache.commons.lang.math.NumberUtils,2,157,439999,595,167,0,0,0,433,418,96.5358,420,366,87.14285,977,942,96.4176,483,49.437054,459,480,1
jtexpert,Lang-30,org.apache.commons.lang3.StringUtils,2,157,434911,217,414,1,0,0,1200,0,0.0,1087,0,0.0,2704,0,0.0,0,0.0,0,480,1
jtexpert,Lang-33,org.apache.commons.lang3.ClassUtils,2,133,436873,569,88,0,0,1,268,246,91.791046,218,190,87.15596,349,339,97.13467,208,59.59885,131,480,1
jtexpert,Time-15,org.joda.time.field.FieldUtils,2,153,418760,535,39,0,0,0,71,69,97.1831,72,59,81.94444,0,0,0.0,0,0.0,0,480,1
jtexpert,Time-16,org.joda.time.format.DateTimeFormatter,2,153,459059,846,39,0,6,0,207,189,91.30435,88,72,81.818184,0,0,0.0,0,0.0,0,480,1
jtexpert,Time-13,org.joda.time.format.PeriodFormatterBuilder,2,140,526141,851,134,0,2,2,665,634,95.33835,458,399,87.117905,1139,1039,91.22037,575,50.48288,464,480,1
jtexpert,Math-106,org.apache.commons.math.fraction.ProperFractionFormat,2,158,426845,594,9,0,0,1,63,49,77.77778,19,13,68.42105,46,28,60.869564,18,39.130436,10,480,1
jtexpert,Time-14,org.joda.time.chrono.BasicMonthOfYearDateTimeField,2,241,428728,687,27,0,2,0,110,97,88.181816,52,44,84.61539,0,0,0.0,0,0.0,0,480,1
jtexpert,Time-11,org.joda.time.tz.ZoneInfoCompiler,2,130,443694,919,26,0,1,0,385,163,42.33766,193,77,39.896374,419,178,42.482098,108,25.775656,70,480,1
jtexpert,Chart-12,org.jfree.chart.plot.MultiplePiePlot,2,132,531162,1406,20,0,0,0,187,109,58.288773,84,44,52.380955,164,44,26.8292682926829,21,12.8048780487805,143,480,1
jtexpert,Chart-16,org.jfree.data.category.DefaultIntervalCategoryDataset,2,160,453633,719,48,0,0,14,186,157,84.40861,128,105,82.03125,273,253,92.673996,96,35.164837,157,480,1
jtexpert,Chart-17,org.jfree.data.time.TimeSeries,2,162,461410,1349,64,0,22,2,280,199,71.07143,138,99,71.73913,428,354,82.71028,197,46.028038,157,480,1
jtexpert,Closure-20,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax,2,142,442570,565,27,0,0,0,686,98,14.285715,530,60,11.320755,662,152,22.960726,57,8.610271,95,480,1
jtexpert,Math-39,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator,2,140,415057,471,4,0,0,0,108,32,29.62963,54,0,0.0,279,26,9.318996,0,0.0,26,480,1
jtexpert,Closure-68,com.google.javascript.jscomp.parsing.JsDocInfoParser,2,131,610527,465,0,0,1,1,936,0,0.0,589,0,0.0,482,0,0.0,0,0.0,0,480,1
jtexpert,Chart-11,org.jfree.chart.util.ShapeUtilities,2,157,431501,1019,60,0,0,4,193,181,93.78239,116,96,82.75862,418,416,99.52153,215,51.435406,201,480,1
jtexpert,Closure-25,com.google.javascript.jscomp.TypeInference,2,166,418406,468,0,0,1,1,522,0,0.0,402,0,0.0,413,0,0.0,0,0.0,0,480,1
jtexpert,Lang-28,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,2,151,412803,438,2,0,0,0,25,14,56.0,16,8,50.0,80,44,55.0,8,10.0,36,480,1
jtexpert,Math-103,org.apache.commons.math.distribution.NormalDistributionImpl,2,152,415311,515,11,0,0,2,42,39,92.85714,18,15,83.33333,108,108,100.0,58,53.7037,50,480,1
jtexpert,Time-20,org.joda.time.format.DateTimeFormatterBuilder,2,132,499827,1959,194,0,7,0,1034,859,83.07543,595,442,74.28571,1743,1395,80.034424,793,45.49627,602,480,1
jtexpert,Time-21,org.joda.time.tz.DefaultNameProvider,2,160,416510,516,3,0,0,0,34,26,76.47059,36,19,52.77778,0,0,0.0,0,0.0,0,480,1
jtexpert,Closure-29,com.google.javascript.jscomp.InlineObjectLiterals,2,160,414439,465,0,0,1,1,164,0,0.0,108,0,0.0,117,0,0.0,0,0.0,0,480,1
jtexpert,Lang-41,org.apache.commons.lang.ClassUtils,3,129,436068,558,87,0,0,5,268,245,91.41791,216,187,86.57407,346,319,92.19653,203,58.67052,116,480,1
jtexpert,Time-3,org.joda.time.MutableDateTime,3,152,435433,2418,86,0,4,0,247,213,86.23482,63,53,84.12698,90,89,98.888885,18,20.0,71,480,1
jtexpert,Lang-43,org.apache.commons.lang.text.ExtendedMessageFormat,3,157,421648,595,13,0,0,4,163,89,54.601227,99,43,43.43434,184,111,60.326088,44,23.913044,67,480,1
jtexpert,Time-5,org.joda.time.Period,3,157,435797,812,67,0,2,0,288,277,96.18056,64,60,93.75,467,447,95.71735,313,67.02356,134,480,1
jtexpert,Math-91,org.apache.commons.math.fraction.Fraction,3,125,423715,458,33,0,0,0,149,139,93.28859,90,74,82.22222,360,342,95.0,238,66.111115,104,480,1
jtexpert,Time-4,org.joda.time.Partial,3,158,448511,680,55,0,6,0,249,226,90.763054,106,98,92.45283,336,290,86.309525,171,50.89286,119,480,1
jtexpert,Time-7,org.joda.time.format.DateTimeFormatter,3,158,435311,872,36,0,5,0,208,190,91.34615,88,67,76.13636,176,173,98.295456,69,39.204548,104,480,1
jtexpert,Math-93,org.apache.commons.math.util.MathUtils,3,87,542173,463,98,0,0,0,227,174,76.651985,223,159,71.300446,892,810,90.807175,498,55.829597,312,480,1
jtexpert,Time-6,org.joda.time.chrono.GJChronology,3,125,444861,1042,90,0,9,0,349,312,89.398285,182,136,74.72527,0,0,0.0,0,0.0,0,480,1
jtexpert,Time-8,org.joda.time.DateTimeZone,3,136,441376,943,55,0,3,0,354,254,71.75141,182,106,58.24176,439,312,71.07062,167,38.041,145,480,1
